# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			9301084	9301084	9301084			
N_multimapping			5006374	5006374	5006374			
N_noFeature			24697706	38224552	38052837			
N_ambiguous			2351889	563258	569550			
ENSG00000000003.15	TSPAN6	protein_coding	17	8	9	0.5112	0.1577	0.1418
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	529	280	249	59.7848	18.4400	16.5817
ENSG00000000457.14	SCYL3	protein_coding	773	559	563	15.3195	4.7251	4.2490
ENSG00000000460.17	C1orf112	protein_coding	528	438	452	12.0643	3.7211	3.3461
ENSG00000000938.13	FGR	protein_coding	7223	3634	3589	291.3309	89.8577	80.8027
ENSG00000000971.16	CFH	protein_coding	349	176	173	5.9658	1.8401	1.6546
ENSG00000001036.14	FUCA2	protein_coding	299	254	203	14.4530	4.4579	4.0086
ENSG00000001084.13	GCLC	protein_coding	1601	902	909	25.3412	7.8162	7.0286
ENSG00000001167.14	NFYA	protein_coding	1763	998	982	63.1039	19.4637	17.5023
ENSG00000001460.18	STPG1	protein_coding	156	89	109	2.5003	0.7712	0.6935
ENSG00000001461.17	NIPAL3	protein_coding	1739	892	890	25.2464	7.7870	7.0023
ENSG00000001497.18	LAS1L	protein_coding	1723	880	859	18.7202	5.7740	5.1922
ENSG00000001561.7	ENPP4	protein_coding	707	352	355	20.7668	6.4053	5.7598
ENSG00000001617.12	SEMA3F	protein_coding	58	26	33	1.6394	0.5057	0.4547
ENSG00000001626.16	CFTR	protein_coding	1	1	0	0.0137	0.0042	0.0038
ENSG00000001629.10	ANKIB1	protein_coding	1783	926	876	32.9161	10.1526	9.1295
ENSG00000001630.17	CYP51A1	protein_coding	29	13	17	1.1210	0.3457	0.3109
ENSG00000001631.16	KRIT1	protein_coding	420	223	215	9.2346	2.8483	2.5613
ENSG00000002016.18	RAD52	protein_coding	1403	692	711	42.5009	13.1089	11.7879
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	38	21	25	0.8219	0.2535	0.2280
ENSG00000002330.14	BAD	protein_coding	138	170	157	11.0213	3.3994	3.0568
ENSG00000002549.12	LAP3	protein_coding	649	348	301	23.3895	7.2142	6.4872
ENSG00000002586.20	CD99	protein_coding	3481	1688	1793	97.7438	30.1480	27.1099
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	6	3	3	0.1101	0.0340	0.0305
ENSG00000002726.21	AOC1	protein_coding	17	8	9	0.6125	0.1889	0.1699
ENSG00000002745.13	WNT16	protein_coding	26	15	11	1.0866	0.3351	0.3014
ENSG00000002746.15	HECW1	protein_coding	5	3	2	0.0489	0.0151	0.0136
ENSG00000002822.15	MAD1L1	protein_coding	135	68	68	2.5471	0.7856	0.7064
ENSG00000002834.18	LASP1	protein_coding	5743	3409	3312	110.9469	34.2203	30.7719
ENSG00000002919.15	SNX11	protein_coding	791	412	379	26.1068	8.0523	7.2409
ENSG00000002933.9	TMEM176A	protein_coding	74	32	44	2.9032	0.8954	0.8052
ENSG00000003056.8	M6PR	protein_coding	2559	1486	1540	97.3697	30.0326	27.0062
ENSG00000003096.14	KLHL13	protein_coding	122	52	70	2.3832	0.7351	0.6610
ENSG00000003137.8	CYP26B1	protein_coding	7	4	4	0.1904	0.0587	0.0528
ENSG00000003147.19	ICA1	protein_coding	907	463	518	25.3375	7.8151	7.0275
ENSG00000003249.15	DBNDD1	protein_coding	58	34	25	1.7731	0.5469	0.4918
ENSG00000003393.15	ALS2	protein_coding	2590	1307	1285	33.8474	10.4398	9.3878
ENSG00000003400.15	CASP10	protein_coding	2028	1052	977	36.4909	11.2552	10.1210
ENSG00000003402.20	CFLAR	protein_coding	14224	8348	8412	86.3152	26.6229	23.9401
ENSG00000003436.16	TFPI	protein_coding	1226	659	607	14.2767	4.4035	3.9597
ENSG00000003509.16	NDUFAF7	protein_coding	578	437	401	21.5953	6.6608	5.9896
ENSG00000003756.17	RBM5	protein_coding	9948	6189	6259	131.0220	40.4123	36.3399
ENSG00000003987.14	MTMR7	protein_coding	401	416	433	7.8955	2.4353	2.1899
ENSG00000003989.18	SLC7A2	protein_coding	101	44	57	1.7429	0.5376	0.4834
ENSG00000004059.11	ARF5	protein_coding	1241	667	672	92.7580	28.6102	25.7271
ENSG00000004139.14	SARM1	protein_coding	679	1017	1048	8.3405	2.5725	2.3133
