# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			8696649	8696649	8696649			
N_multimapping			5862002	5862002	5862002			
N_noFeature			21724492	39212667	39193820			
N_ambiguous			3337490	857558	855899			
ENSG00000000003.15	TSPAN6	protein_coding	7	3	4	0.1517	0.0495	0.0468
ENSG00000000005.6	TNMD	protein_coding	1	1	0	0.0666	0.0217	0.0205
ENSG00000000419.13	DPM1	protein_coding	936	490	448	76.2251	24.8738	23.5019
ENSG00000000457.14	SCYL3	protein_coding	1040	821	860	14.8520	4.8465	4.5792
ENSG00000000460.17	C1orf112	protein_coding	1185	954	910	19.5107	6.3667	6.0156
ENSG00000000938.13	FGR	protein_coding	5416	2633	2783	157.4108	51.3663	48.5333
ENSG00000000971.16	CFH	protein_coding	142	63	79	1.7491	0.5708	0.5393
ENSG00000001036.14	FUCA2	protein_coding	1026	786	816	35.7371	11.6617	11.0186
ENSG00000001084.13	GCLC	protein_coding	2404	1388	1389	27.4194	8.9475	8.4540
ENSG00000001167.14	NFYA	protein_coding	2944	1668	1613	75.9326	24.7783	23.4117
ENSG00000001460.18	STPG1	protein_coding	196	135	129	2.2636	0.7387	0.6979
ENSG00000001461.17	NIPAL3	protein_coding	2032	1058	1043	21.2574	6.9367	6.5541
ENSG00000001497.18	LAS1L	protein_coding	2532	1295	1244	19.8233	6.4687	6.1120
ENSG00000001561.7	ENPP4	protein_coding	881	453	428	18.6472	6.0849	5.7493
ENSG00000001617.12	SEMA3F	protein_coding	12	8	6	0.2444	0.0798	0.0754
ENSG00000001626.16	CFTR	protein_coding	1	0	1	0.0099	0.0032	0.0030
ENSG00000001629.10	ANKIB1	protein_coding	2694	1348	1357	35.8378	11.6946	11.0496
ENSG00000001630.17	CYP51A1	protein_coding	34	16	21	0.9470	0.3090	0.2920
ENSG00000001631.16	KRIT1	protein_coding	443	237	215	7.0188	2.2904	2.1640
ENSG00000002016.18	RAD52	protein_coding	1384	697	687	30.2109	9.8584	9.3147
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	27	19	18	0.4208	0.1373	0.1297
ENSG00000002330.14	BAD	protein_coding	124	238	216	7.1361	2.3287	2.2002
ENSG00000002549.12	LAP3	protein_coding	2331	1212	1122	60.5349	19.7537	18.6643
ENSG00000002586.20	CD99	protein_coding	7716	3864	3853	156.1221	50.9457	48.1360
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	8	4	4	0.1058	0.0345	0.0326
ENSG00000002726.21	AOC1	protein_coding	22	9	13	0.5712	0.1864	0.1761
ENSG00000002745.13	WNT16	protein_coding	20	11	9	0.6023	0.1965	0.1857
ENSG00000002746.15	HECW1	protein_coding	4	3	1	0.0282	0.0092	0.0087
ENSG00000002822.15	MAD1L1	protein_coding	168	88	81	2.2840	0.7453	0.7042
ENSG00000002834.18	LASP1	protein_coding	7356	4304	4451	102.4012	33.4155	31.5726
ENSG00000002919.15	SNX11	protein_coding	980	485	495	23.3072	7.6056	7.1861
ENSG00000002933.9	TMEM176A	protein_coding	89	50	43	2.5160	0.8210	0.7757
ENSG00000003056.8	M6PR	protein_coding	3429	2099	2001	94.0173	30.6797	28.9877
ENSG00000003096.14	KLHL13	protein_coding	791	427	364	11.1343	3.6334	3.4330
ENSG00000003137.8	CYP26B1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000003147.19	ICA1	protein_coding	65	32	35	1.3084	0.4270	0.4034
ENSG00000003249.15	DBNDD1	protein_coding	7	4	4	0.1542	0.0503	0.0475
ENSG00000003393.15	ALS2	protein_coding	4024	2033	1991	37.8940	12.3656	11.6836
ENSG00000003400.15	CASP10	protein_coding	2232	1119	1113	28.9399	9.4437	8.9228
ENSG00000003402.20	CFLAR	protein_coding	8734	5136	5025	38.1914	12.4626	11.7753
ENSG00000003436.16	TFPI	protein_coding	2031	1084	1075	17.0425	5.5613	5.2546
ENSG00000003509.16	NDUFAF7	protein_coding	711	396	383	19.1420	6.2464	5.9019
ENSG00000003756.17	RBM5	protein_coding	10370	6682	6589	98.4180	32.1157	30.3445
ENSG00000003987.14	MTMR7	protein_coding	286	337	286	4.0578	1.3241	1.2511
ENSG00000003989.18	SLC7A2	protein_coding	19	8	11	0.2363	0.0771	0.0728
ENSG00000004059.11	ARF5	protein_coding	1706	889	961	91.8852	29.9840	28.3303
ENSG00000004139.14	SARM1	protein_coding	94	197	241	0.8320	0.2715	0.2565
ENSG00000004142.12	POLDIP2	protein_coding	1873	954	1001	68.9535	22.5009	21.2599
ENSG00000004399.13	PLXND1	protein_coding	11568	5916	5653	118.9779	38.8248	36.6836
ENSG00000004455.17	AK2	protein_coding	5668	2863	2833	57.8840	18.8887	17.8470
ENSG00000004468.13	CD38	protein_coding	18600	9218	9382	266.6296	87.0065	82.2079
ENSG00000004478.8	FKBP4	protein_coding	1968	1302	1219	37.4673	12.2263	11.5520
ENSG00000004487.17	KDM1A	protein_coding	4422	2188	2236	79.9005	26.0731	24.6351
ENSG00000004534.15	RBM6	protein_coding	5542	2763	2779	74.6333	24.3543	23.0111
ENSG00000004660.15	CAMKK1	protein_coding	335	168	168	4.4301	1.4456	1.3659
ENSG00000004700.16	RECQL	protein_coding	939	871	776	24.4241	7.9701	7.5305
