# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			10686710	10686710	10686710			
N_multimapping			5830510	5830510	5830510			
N_noFeature			25517022	42949673	42695135			
N_ambiguous			3221125	782958	798181			
ENSG00000000003.15	TSPAN6	protein_coding	13	5	8	0.3033	0.0919	0.0864
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	824	442	383	72.2511	21.8912	20.5711
ENSG00000000457.14	SCYL3	protein_coding	783	593	607	12.0395	3.6478	3.4278
ENSG00000000460.17	C1orf112	protein_coding	795	579	646	14.0935	4.2701	4.0126
ENSG00000000938.13	FGR	protein_coding	7982	3852	4130	249.7829	75.6811	71.1174
ENSG00000000971.16	CFH	protein_coding	92	44	48	1.2201	0.3697	0.3474
ENSG00000001036.14	FUCA2	protein_coding	917	741	681	34.3904	10.4198	9.7915
ENSG00000001084.13	GCLC	protein_coding	1764	1012	1021	21.6629	6.5636	6.1678
ENSG00000001167.14	NFYA	protein_coding	2694	1518	1450	74.8141	22.6677	21.3008
ENSG00000001460.18	STPG1	protein_coding	109	77	94	1.3554	0.4107	0.3859
ENSG00000001461.17	NIPAL3	protein_coding	1545	804	803	17.4024	5.2727	4.9548
ENSG00000001497.18	LAS1L	protein_coding	2168	1100	1075	18.2754	5.5372	5.2033
ENSG00000001561.7	ENPP4	protein_coding	252	124	128	5.7429	1.7400	1.6351
ENSG00000001617.12	SEMA3F	protein_coding	22	12	10	0.4825	0.1462	0.1374
ENSG00000001626.16	CFTR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000001629.10	ANKIB1	protein_coding	2387	1231	1165	34.1894	10.3590	9.7343
ENSG00000001630.17	CYP51A1	protein_coding	42	28	17	1.2596	0.3816	0.3586
ENSG00000001631.16	KRIT1	protein_coding	472	247	235	8.0518	2.4396	2.2925
ENSG00000002016.18	RAD52	protein_coding	1875	936	940	44.0681	13.3521	12.5469
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	25	9	17	0.4195	0.1271	0.1194
ENSG00000002330.14	BAD	protein_coding	127	142	149	7.8694	2.3843	2.2405
ENSG00000002549.12	LAP3	protein_coding	2061	1037	1025	57.6284	17.4607	16.4078
ENSG00000002586.20	CD99	protein_coding	10552	5199	5353	229.8804	69.6508	65.4508
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	248	113	135	3.5302	1.0696	1.0051
ENSG00000002726.21	AOC1	protein_coding	45	26	19	1.2579	0.3811	0.3582
ENSG00000002745.13	WNT16	protein_coding	23	13	10	0.7458	0.2260	0.2123
ENSG00000002746.15	HECW1	protein_coding	7	3	4	0.0532	0.0161	0.0151
ENSG00000002822.15	MAD1L1	protein_coding	174	73	101	2.5470	0.7717	0.7252
ENSG00000002834.18	LASP1	protein_coding	5954	3582	3688	89.2416	27.0391	25.4086
ENSG00000002919.15	SNX11	protein_coding	1084	576	508	27.7580	8.4103	7.9032
ENSG00000002933.9	TMEM176A	protein_coding	63	29	34	1.9176	0.5810	0.5460
ENSG00000003056.8	M6PR	protein_coding	4525	2824	2727	133.5839	40.4742	38.0336
ENSG00000003096.14	KLHL13	protein_coding	148	82	66	2.2431	0.6796	0.6386
ENSG00000003137.8	CYP26B1	protein_coding	1	0	1	0.0211	0.0064	0.0060
ENSG00000003147.19	ICA1	protein_coding	7	5	3	0.1517	0.0460	0.0432
ENSG00000003249.15	DBNDD1	protein_coding	14	9	5	0.3321	0.1006	0.0945
ENSG00000003393.15	ALS2	protein_coding	1801	918	884	18.2609	5.5328	5.1992
ENSG00000003400.15	CASP10	protein_coding	1820	896	924	25.4079	7.6983	7.2341
ENSG00000003402.20	CFLAR	protein_coding	10921	6271	6565	51.4174	15.5788	14.6394
ENSG00000003436.16	TFPI	protein_coding	1434	771	751	12.9559	3.9255	3.6888
ENSG00000003509.16	NDUFAF7	protein_coding	576	441	455	16.6969	5.0589	4.7539
ENSG00000003756.17	RBM5	protein_coding	8291	5281	5225	84.7223	25.6698	24.1218
ENSG00000003987.14	MTMR7	protein_coding	486	460	465	7.4243	2.2495	2.1138
ENSG00000003989.18	SLC7A2	protein_coding	84	43	41	1.1246	0.3407	0.3202
ENSG00000004059.11	ARF5	protein_coding	1316	650	755	76.3164	23.1229	21.7285
ENSG00000004139.14	SARM1	protein_coding	173	338	323	1.6487	0.4995	0.4694
ENSG00000004142.12	POLDIP2	protein_coding	1830	964	982	72.5378	21.9780	20.6527
ENSG00000004399.13	PLXND1	protein_coding	16691	8023	8671	184.8355	56.0028	52.6258
ENSG00000004455.17	AK2	protein_coding	5549	2727	2832	61.0153	18.4869	17.3721
ENSG00000004468.13	CD38	protein_coding	8019	4011	4008	123.7686	37.5003	35.2390
ENSG00000004478.8	FKBP4	protein_coding	2498	1643	1579	51.2053	15.5146	14.5790
ENSG00000004487.17	KDM1A	protein_coding	3937	2023	1914	76.5934	23.2068	21.8074
ENSG00000004534.15	RBM6	protein_coding	4748	2479	2269	68.8449	20.8591	19.6013
ENSG00000004660.15	CAMKK1	protein_coding	472	239	234	6.7205	2.0362	1.9134
