# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			11035332	11035332	11035332			
N_multimapping			4343544	4343544	4343544			
N_noFeature			23237402	36912870	36762760			
N_ambiguous			2367835	574107	580635			
ENSG00000000003.15	TSPAN6	protein_coding	129	69	60	4.2550	1.1663	1.0426
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	486	270	217	60.2443	16.5131	14.7610
ENSG00000000457.14	SCYL3	protein_coding	761	562	526	16.5422	4.5343	4.0532
ENSG00000000460.17	C1orf112	protein_coding	828	585	594	20.7512	5.6879	5.0844
ENSG00000000938.13	FGR	protein_coding	536	264	272	23.7126	6.4997	5.8100
ENSG00000000971.16	CFH	protein_coding	71	36	35	1.3312	0.3649	0.3262
ENSG00000001036.14	FUCA2	protein_coding	366	292	282	19.4049	5.3189	4.7546
ENSG00000001084.13	GCLC	protein_coding	1207	711	687	20.9550	5.7438	5.1344
ENSG00000001167.14	NFYA	protein_coding	2631	1438	1505	103.2926	28.3127	25.3086
ENSG00000001460.18	STPG1	protein_coding	202	149	134	3.5511	0.9734	0.8701
ENSG00000001461.17	NIPAL3	protein_coding	2586	1285	1382	41.1787	11.2872	10.0896
ENSG00000001497.18	LAS1L	protein_coding	2183	1100	1099	26.0150	7.1308	6.3742
ENSG00000001561.7	ENPP4	protein_coding	541	258	283	17.4298	4.7775	4.2706
ENSG00000001617.12	SEMA3F	protein_coding	30	13	18	0.9301	0.2549	0.2279
ENSG00000001626.16	CFTR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000001629.10	ANKIB1	protein_coding	1343	664	685	27.1943	7.4540	6.6631
ENSG00000001630.17	CYP51A1	protein_coding	15	10	7	0.6360	0.1743	0.1558
ENSG00000001631.16	KRIT1	protein_coding	274	135	144	6.6079	1.8112	1.6191
ENSG00000002016.18	RAD52	protein_coding	1520	792	729	50.5044	13.8433	12.3745
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	1	1	2	0.0237	0.0065	0.0058
ENSG00000002330.14	BAD	protein_coding	114	151	132	9.9863	2.7373	2.4468
ENSG00000002549.12	LAP3	protein_coding	1582	797	785	62.5357	17.1412	15.3224
ENSG00000002586.20	CD99	protein_coding	5879	2841	3038	181.0645	49.6301	44.3642
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	34	17	17	0.6842	0.1875	0.1676
ENSG00000002726.21	AOC1	protein_coding	33	19	14	1.3041	0.3575	0.3195
ENSG00000002745.13	WNT16	protein_coding	10	4	6	0.4584	0.1256	0.1123
ENSG00000002746.15	HECW1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002822.15	MAD1L1	protein_coding	90	44	47	1.8625	0.5105	0.4563
ENSG00000002834.18	LASP1	protein_coding	5603	3356	3286	118.7249	32.5427	29.0898
ENSG00000002919.15	SNX11	protein_coding	849	412	443	30.7347	8.4245	7.5306
ENSG00000002933.9	TMEM176A	protein_coding	4	3	1	0.1721	0.0472	0.0422
ENSG00000003056.8	M6PR	protein_coding	2351	1481	1354	98.1185	26.8945	24.0408
ENSG00000003096.14	KLHL13	protein_coding	24	10	14	0.5142	0.1410	0.1260
ENSG00000003137.8	CYP26B1	protein_coding	3	1	2	0.0895	0.0245	0.0219
ENSG00000003147.19	ICA1	protein_coding	503	264	278	15.4123	4.2246	3.7763
ENSG00000003249.15	DBNDD1	protein_coding	33	20	16	1.1066	0.3033	0.2711
ENSG00000003393.15	ALS2	protein_coding	3363	1693	1670	48.2055	13.2132	11.8113
ENSG00000003400.15	CASP10	protein_coding	3647	1799	1849	71.9775	19.7292	17.6358
ENSG00000003402.20	CFLAR	protein_coding	6383	3644	3763	42.4850	11.6452	10.4096
ENSG00000003436.16	TFPI	protein_coding	3380	1698	1826	43.1717	11.8334	10.5779
ENSG00000003509.16	NDUFAF7	protein_coding	563	334	325	23.0719	6.3241	5.6531
ENSG00000003756.17	RBM5	protein_coding	3845	2336	2434	55.5456	15.2252	13.6097
ENSG00000003987.14	MTMR7	protein_coding	333	299	317	7.1916	1.9712	1.7621
ENSG00000003989.18	SLC7A2	protein_coding	3	3	0	0.0568	0.0156	0.0139
ENSG00000004059.11	ARF5	protein_coding	539	278	296	44.1889	12.1123	10.8271
ENSG00000004139.14	SARM1	protein_coding	686	1146	1197	9.2426	2.5334	2.2646
ENSG00000004142.12	POLDIP2	protein_coding	2017	1041	1077	113.0269	30.9809	27.6937
ENSG00000004399.13	PLXND1	protein_coding	10922	5406	5516	170.9889	46.8684	41.8955
ENSG00000004455.17	AK2	protein_coding	3313	1675	1662	51.5001	14.1163	12.6185
ENSG00000004468.13	CD38	protein_coding	1052	530	522	22.9546	6.2919	5.6243
ENSG00000004478.8	FKBP4	protein_coding	3311	2106	2015	95.9499	26.3001	23.5095
ENSG00000004487.17	KDM1A	protein_coding	3949	1969	1980	108.6114	29.7706	26.6118
ENSG00000004534.15	RBM6	protein_coding	2850	1476	1375	58.4210	16.0133	14.3142
ENSG00000004660.15	CAMKK1	protein_coding	567	295	274	11.4132	3.1284	2.7964
ENSG00000004700.16	RECQL	protein_coding	598	478	465	23.6762	6.4897	5.8011
ENSG00000004766.17	VPS50	protein_coding	420	214	206	6.5739	1.8019	1.6107
ENSG00000004776.13	HSPB6	protein_coding	3	2	4	0.2604	0.0714	0.0638
ENSG00000004777.18	ARHGAP33	protein_coding	2045	1145	1201	58.1694	15.9444	14.2526
ENSG00000004779.10	NDUFAB1	protein_coding	426	221	205	41.1743	11.2860	10.0885
ENSG00000004799.8	PDK4	protein_coding	22	11	11	0.7244	0.1986	0.1775
ENSG00000004809.14	SLC22A16	protein_coding	859	414	450	32.8955	9.0167	8.0600
ENSG00000004838.14	ZMYND10	protein_coding	30	15	18	1.5537	0.4259	0.3807
ENSG00000004846.16	ABCB5	protein_coding	5	3	2	0.0808	0.0222	0.0198
ENSG00000004848.8	ARX	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004864.14	SLC25A13	protein_coding	374	196	178	15.0829	4.1343	3.6956
ENSG00000004866.22	ST7	protein_coding	329	210	183	7.5429	2.0675	1.8481
ENSG00000004897.12	CDC27	protein_coding	2651	1466	1430	58.1243	15.9320	14.2415
ENSG00000004939.15	SLC4A1	protein_coding	2027	976	1051	59.1762	16.2203	14.4993
ENSG00000004948.16	CALCR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004961.15	HCCS	protein_coding	268	134	135	17.1139	4.6910	4.1932
ENSG00000004975.12	DVL2	protein_coding	1395	665	733	39.2255	10.7518	9.6110
ENSG00000005001.10	PRSS22	protein_coding	4	4	2	0.2510	0.0688	0.0615
ENSG00000005007.13	UPF1	protein_coding	3095	1532	1564	54.0151	14.8056	13.2347
ENSG00000005020.13	SKAP2	protein_coding	1332	657	675	37.1745	10.1896	9.1085
ENSG00000005022.6	SLC25A5	protein_coding	3670	2175	1993	353.1205	96.7911	86.5211
ENSG00000005059.16	MCUB	protein_coding	433	216	236	18.2237	4.9951	4.4651
ENSG00000005073.6	HOXA11	protein_coding	2	1	1	0.1121	0.0307	0.0275
ENSG00000005075.15	POLR2J	protein_coding	142	76	80	15.6796	4.2978	3.8418
ENSG00000005100.13	DHX33	protein_coding	1510	775	735	39.0266	10.6973	9.5622
ENSG00000005102.14	MEOX1	protein_coding	11	4	7	0.6155	0.1687	0.1508
ENSG00000005108.16	THSD7A	protein_coding	2	1	1	0.0274	0.0075	0.0067
ENSG00000005156.12	LIG3	protein_coding	2255	1654	1631	26.1523	7.1684	6.4078
ENSG00000005175.10	RPAP3	protein_coding	709	360	349	19.8280	5.4349	4.8582
ENSG00000005187.12	ACSM3	protein_coding	559	398	362	11.1368	3.0526	2.7287
ENSG00000005189.20	REXO5	protein_coding	1254	614	674	45.6391	12.5098	11.1824
ENSG00000005194.15	CIAPIN1	protein_coding	844	443	402	37.3274	10.2315	9.1459
ENSG00000005206.17	SPPL2B	protein_coding	4041	1990	2055	81.4950	22.3379	19.9678
ENSG00000005238.20	FAM214B	protein_coding	1029	485	545	24.1503	6.6196	5.9173
ENSG00000005243.10	COPZ2	protein_coding	7	4	3	0.5613	0.1538	0.1375
ENSG00000005249.13	PRKAR2B	protein_coding	1379	704	675	48.4103	13.2694	11.8614
ENSG00000005302.19	MSL3	protein_coding	1662	839	823	25.4261	6.9693	6.2299
ENSG00000005339.15	CREBBP	protein_coding	11087	5339	5753	107.1663	29.3745	26.2577
ENSG00000005379.17	TSPOAP1	protein_coding	3788	1872	2065	49.7636	13.6403	12.1930
ENSG00000005381.8	MPO	protein_coding	1242	637	606	52.6870	14.4416	12.9093
ENSG00000005421.9	PON1	protein_coding	2	1	1	0.1126	0.0309	0.0276
ENSG00000005436.14	GCFC2	protein_coding	824	506	557	22.5716	6.1869	5.5305
ENSG00000005448.17	WDR54	protein_coding	557	287	277	29.2209	8.0095	7.1597
ENSG00000005469.12	CROT	protein_coding	202	91	112	6.0507	1.6585	1.4825
ENSG00000005471.19	ABCB4	protein_coding	16	7	10	0.3098	0.0849	0.0759
ENSG00000005483.21	KMT2E	protein_coding	4628	2566	2569	69.5987	19.0771	17.0530
ENSG00000005486.17	RHBDD2	protein_coding	532	269	263	33.3044	9.1288	8.1602
ENSG00000005513.10	SOX8	protein_coding	4	0	5	0.1339	0.0367	0.0328
ENSG00000005700.15	IBTK	protein_coding	2438	1232	1206	41.8364	11.4674	10.2507
ENSG00000005801.18	ZNF195	protein_coding	2824	1412	1413	36.0793	9.8894	8.8401
ENSG00000005810.18	MYCBP2	protein_coding	12270	7860	8006	114.8325	31.4758	28.1361
ENSG00000005812.11	FBXL3	protein_coding	1085	927	942	22.9419	6.2884	5.6212
ENSG00000005844.19	ITGAL	protein_coding	11792	7050	7458	178.8635	49.0268	43.8249
ENSG00000005882.12	PDK2	protein_coding	883	708	786	24.1480	6.6190	5.9167
ENSG00000005884.18	ITGA3	protein_coding	89	47	44	1.3585	0.3724	0.3329
ENSG00000005889.16	ZFX	protein_coding	2442	1253	1191	40.4305	11.0821	9.9062
ENSG00000005893.16	LAMP2	protein_coding	6923	3407	3516	110.1461	30.1913	26.9878
ENSG00000005961.19	ITGA2B	protein_coding	1931	978	953	50.7313	13.9055	12.4301
ENSG00000005981.13	ASB4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000006007.12	GDE1	protein_coding	1612	917	971	54.9399	15.0591	13.4613
ENSG00000006015.18	REX1BD	protein_coding	615	315	300	27.2963	7.4820	6.6881
ENSG00000006016.11	CRLF1	protein_coding	15	87	89	0.7564	0.2073	0.1853
