# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			17761029	17761029	17761029			
N_multimapping			6993128	6993128	6993128			
N_noFeature			28712287	45910948	45792242			
N_ambiguous			3222173	751608	763600			
ENSG00000000003.15	TSPAN6	protein_coding	6	3	3	0.1331	0.0437	0.0420
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	913	493	420	76.1210	24.9877	24.0223
ENSG00000000457.14	SCYL3	protein_coding	667	555	479	9.7519	3.2012	3.0775
ENSG00000000460.17	C1orf112	protein_coding	616	516	486	10.3836	3.4086	3.2769
ENSG00000000938.13	FGR	protein_coding	11232	5531	5701	334.2139	109.7102	105.4715
ENSG00000000971.16	CFH	protein_coding	57	25	32	0.7188	0.2360	0.2268
ENSG00000001036.14	FUCA2	protein_coding	1231	1008	1017	43.8977	14.4100	13.8533
ENSG00000001084.13	GCLC	protein_coding	1457	863	845	17.0135	5.5849	5.3691
ENSG00000001167.14	NFYA	protein_coding	2102	1147	1159	55.5053	18.2204	17.5164
ENSG00000001460.18	STPG1	protein_coding	96	56	80	1.1351	0.3726	0.3582
ENSG00000001461.17	NIPAL3	protein_coding	1099	576	563	11.7705	3.8638	3.7146
ENSG00000001497.18	LAS1L	protein_coding	1743	907	838	13.9708	4.5861	4.4089
ENSG00000001561.7	ENPP4	protein_coding	37	22	15	0.8018	0.2632	0.2530
ENSG00000001617.12	SEMA3F	protein_coding	12	8	4	0.2502	0.0821	0.0790
ENSG00000001626.16	CFTR	protein_coding	1	0	1	0.0101	0.0033	0.0032
ENSG00000001629.10	ANKIB1	protein_coding	2712	1392	1326	36.9356	12.1246	11.6562
ENSG00000001630.17	CYP51A1	protein_coding	19	9	12	0.5418	0.1779	0.1710
ENSG00000001631.16	KRIT1	protein_coding	566	295	277	9.1809	3.0138	2.8973
ENSG00000002016.18	RAD52	protein_coding	1456	743	714	32.5387	10.6813	10.2686
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	6	3	3	0.0957	0.0314	0.0302
ENSG00000002330.14	BAD	protein_coding	124	139	131	7.3059	2.3983	2.3056
ENSG00000002549.12	LAP3	protein_coding	2349	1180	1170	62.4537	20.5013	19.7092
ENSG00000002586.20	CD99	protein_coding	6817	3430	3388	141.2137	46.3553	44.5643
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	36	18	18	0.4873	0.1600	0.1538
ENSG00000002726.21	AOC1	protein_coding	2	0	2	0.0532	0.0175	0.0168
ENSG00000002745.13	WNT16	protein_coding	15	5	10	0.4625	0.1518	0.1459
ENSG00000002746.15	HECW1	protein_coding	3	2	2	0.0217	0.0071	0.0068
ENSG00000002822.15	MAD1L1	protein_coding	167	91	76	2.3244	0.7630	0.7336
ENSG00000002834.18	LASP1	protein_coding	7879	4693	4763	112.2912	36.8611	35.4370
ENSG00000002919.15	SNX11	protein_coding	1245	625	620	30.3141	9.9510	9.5666
ENSG00000002933.9	TMEM176A	protein_coding	23	13	11	0.6657	0.2185	0.2101
ENSG00000003056.8	M6PR	protein_coding	4070	2784	2677	114.2474	37.5032	36.0543
ENSG00000003096.14	KLHL13	protein_coding	527	264	263	7.5947	2.4931	2.3967
ENSG00000003137.8	CYP26B1	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000003147.19	ICA1	protein_coding	229	121	124	4.7194	1.5492	1.4894
ENSG00000003249.15	DBNDD1	protein_coding	2	1	2	0.0451	0.0148	0.0142
ENSG00000003393.15	ALS2	protein_coding	1213	565	649	11.6946	3.8389	3.6906
ENSG00000003400.15	CASP10	protein_coding	2750	1355	1395	36.5046	11.9831	11.5201
ENSG00000003402.20	CFLAR	protein_coding	14205	8146	7882	63.5924	20.8751	20.0685
ENSG00000003436.16	TFPI	protein_coding	495	273	278	4.2525	1.3959	1.3420
ENSG00000003509.16	NDUFAF7	protein_coding	586	447	442	16.1520	5.3021	5.0973
ENSG00000003756.17	RBM5	protein_coding	7114	4562	4470	69.1227	22.6905	21.8138
ENSG00000003987.14	MTMR7	protein_coding	303	335	334	4.4012	1.4448	1.3889
