# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			19756759	19756759	19756759			
N_multimapping			4672165	4672165	4672165			
N_noFeature			20064724	34160124	33983716			
N_ambiguous			2437723	614147	620701			
ENSG00000000003.15	TSPAN6	protein_coding	4	3	1	0.1207	0.0350	0.0308
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	529	264	265	59.9755	17.3904	15.3139
ENSG00000000457.14	SCYL3	protein_coding	577	454	423	11.4716	3.3263	2.9291
ENSG00000000460.17	C1orf112	protein_coding	517	377	452	11.8506	3.4362	3.0259
ENSG00000000938.13	FGR	protein_coding	7063	3552	3511	285.7861	82.8660	72.9713
ENSG00000000971.16	CFH	protein_coding	56	27	29	0.9603	0.2784	0.2452
ENSG00000001036.14	FUCA2	protein_coding	345	295	242	16.7297	4.8509	4.2717
ENSG00000001084.13	GCLC	protein_coding	1198	724	670	19.0229	5.5158	4.8572
ENSG00000001167.14	NFYA	protein_coding	1982	1086	1101	71.1689	20.6360	18.1719
ENSG00000001460.18	STPG1	protein_coding	65	74	74	1.0451	0.3030	0.2669
ENSG00000001461.17	NIPAL3	protein_coding	1806	936	953	26.3027	7.6267	6.7160
ENSG00000001497.18	LAS1L	protein_coding	1721	852	872	18.7581	5.4391	4.7896
ENSG00000001561.7	ENPP4	protein_coding	402	201	201	11.8457	3.4347	3.0246
ENSG00000001617.12	SEMA3F	protein_coding	25	9	17	0.7089	0.2055	0.1810
ENSG00000001626.16	CFTR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000001629.10	ANKIB1	protein_coding	2155	1129	1037	39.9105	11.5724	10.1906
ENSG00000001630.17	CYP51A1	protein_coding	100	59	43	3.8777	1.1244	0.9901
ENSG00000001631.16	KRIT1	protein_coding	316	157	168	6.9701	2.0210	1.7797
ENSG00000002016.18	RAD52	protein_coding	1201	613	588	36.4978	10.5828	9.3192
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	8	6	5	0.1736	0.0503	0.0443
ENSG00000002330.14	BAD	protein_coding	163	152	150	13.0595	3.7867	3.3345
ENSG00000002549.12	LAP3	protein_coding	5955	3040	2922	215.2987	62.4276	54.9733
ENSG00000002586.20	CD99	protein_coding	7543	3701	3843	212.4771	61.6094	54.2529
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	3	2	1	0.0552	0.0160	0.0141
ENSG00000002726.21	AOC1	protein_coding	7	2	6	0.2530	0.0734	0.0646
ENSG00000002745.13	WNT16	protein_coding	12	6	6	0.5031	0.1459	0.1285
ENSG00000002746.15	HECW1	protein_coding	2	1	1	0.0196	0.0057	0.0050
ENSG00000002822.15	MAD1L1	protein_coding	168	87	81	3.1798	0.9220	0.8119
ENSG00000002834.18	LASP1	protein_coding	6368	3760	3873	123.4134	35.7847	31.5118
ENSG00000002919.15	SNX11	protein_coding	747	415	333	24.7332	7.1716	6.3153
ENSG00000002933.9	TMEM176A	protein_coding	78	40	38	3.0698	0.8901	0.7838
ENSG00000003056.8	M6PR	protein_coding	3406	2039	2058	130.0113	37.6978	33.1965
ENSG00000003096.14	KLHL13	protein_coding	414	211	203	8.1130	2.3524	2.0715
ENSG00000003137.8	CYP26B1	protein_coding	9	6	3	0.2456	0.0712	0.0627
ENSG00000003147.19	ICA1	protein_coding	547	285	318	15.3294	4.4449	3.9141
ENSG00000003249.15	DBNDD1	protein_coding	32	13	21	0.9814	0.2846	0.2506
ENSG00000003393.15	ALS2	protein_coding	1999	1039	960	26.2072	7.5990	6.6916
ENSG00000003400.15	CASP10	protein_coding	2658	1343	1318	47.9793	13.9120	12.2508
ENSG00000003402.20	CFLAR	protein_coding	6474	3798	3942	39.4113	11.4276	10.0631
ENSG00000003436.16	TFPI	protein_coding	3474	1839	1828	40.5836	11.7675	10.3624
ENSG00000003509.16	NDUFAF7	protein_coding	461	380	359	17.2788	5.0101	4.4119
ENSG00000003756.17	RBM5	protein_coding	6511	4063	4078	86.0279	24.9445	21.9659
ENSG00000003987.14	MTMR7	protein_coding	222	224	221	4.3850	1.2715	1.1196
ENSG00000003989.18	SLC7A2	protein_coding	7	2	5	0.1212	0.0351	0.0309
ENSG00000004059.11	ARF5	protein_coding	1035	555	525	77.6074	22.5029	19.8159
ENSG00000004139.14	SARM1	protein_coding	319	610	628	3.9310	1.1398	1.0037
ENSG00000004142.12	POLDIP2	protein_coding	2138	1149	1087	109.5776	31.7729	27.9790
ENSG00000004399.13	PLXND1	protein_coding	23190	11198	11998	332.0509	96.2808	84.7843
ENSG00000004455.17	AK2	protein_coding	3485	1751	1753	49.5482	14.3669	12.6514
ENSG00000004468.13	CD38	protein_coding	2379	1216	1164	47.4773	13.7664	12.1226
ENSG00000004478.8	FKBP4	protein_coding	2540	1617	1608	67.3220	19.5206	17.1897
ENSG00000004487.17	KDM1A	protein_coding	3215	1628	1591	80.8737	23.4500	20.6499
ENSG00000004534.15	RBM6	protein_coding	4122	2109	2013	77.2805	22.4081	19.7324
ENSG00000004660.15	CAMKK1	protein_coding	795	383	413	14.6362	4.2439	3.7371
ENSG00000004700.16	RECQL	protein_coding	724	609	605	26.2173	7.6019	6.6942
ENSG00000004766.17	VPS50	protein_coding	559	289	271	8.0025	2.3204	2.0433
ENSG00000004776.13	HSPB6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004777.18	ARHGAP33	protein_coding	424	235	242	11.0308	3.1985	2.8165
ENSG00000004779.10	NDUFAB1	protein_coding	614	305	310	54.2779	15.7383	13.8591
ENSG00000004799.8	PDK4	protein_coding	237	115	122	7.1373	2.0695	1.8224
ENSG00000004809.14	SLC22A16	protein_coding	684	347	339	23.9573	6.9466	6.1171
ENSG00000004838.14	ZMYND10	protein_coding	47	27	23	2.2263	0.6455	0.5684
ENSG00000004846.16	ABCB5	protein_coding	1	0	1	0.0148	0.0043	0.0038
ENSG00000004848.8	ARX	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004864.14	SLC25A13	protein_coding	540	257	283	19.9180	5.7754	5.0858
ENSG00000004866.22	ST7	protein_coding	452	264	273	9.4780	2.7482	2.4201
ENSG00000004897.12	CDC27	protein_coding	1793	1001	958	35.9556	10.4256	9.1807
ENSG00000004939.15	SLC4A1	protein_coding	90	56	34	2.4031	0.6968	0.6136
ENSG00000004948.16	CALCR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004961.15	HCCS	protein_coding	313	161	152	18.2809	5.3007	4.6678
ENSG00000004975.12	DVL2	protein_coding	1239	626	617	31.8642	9.2393	8.1361
ENSG00000005001.10	PRSS22	protein_coding	1	0	1	0.0574	0.0166	0.0147
ENSG00000005007.13	UPF1	protein_coding	3313	1650	1663	52.8828	15.3338	13.5028
ENSG00000005020.13	SKAP2	protein_coding	3466	1746	1720	88.4725	25.6533	22.5901
ENSG00000005022.6	SLC25A5	protein_coding	3922	2304	2238	345.1459	100.0778	88.1279
ENSG00000005059.16	MCUB	protein_coding	734	385	367	28.2541	8.1925	7.2143
ENSG00000005073.6	HOXA11	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000005075.15	POLR2J	protein_coding	296	162	148	29.8936	8.6679	7.6329
ENSG00000005100.13	DHX33	protein_coding	975	476	499	23.0476	6.6828	5.8849
ENSG00000005102.14	MEOX1	protein_coding	20	10	11	1.0235	0.2968	0.2613
ENSG00000005108.16	THSD7A	protein_coding	713	396	388	8.9341	2.5905	2.2812
ENSG00000005156.12	LIG3	protein_coding	1608	1091	1130	17.0564	4.9456	4.3551
