# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			7232247	7232247	7232247			
N_multimapping			5460728	5460728	5460728			
N_noFeature			21631003	40485433	40362977			
N_ambiguous			3622112	912944	924149			
ENSG00000000003.15	TSPAN6	protein_coding	12	3	9	0.2413	0.0781	0.0720
ENSG00000000005.6	TNMD	protein_coding	1	0	1	0.0618	0.0200	0.0184
ENSG00000000419.13	DPM1	protein_coding	933	475	458	70.5168	22.8145	21.0257
ENSG00000000457.14	SCYL3	protein_coding	943	700	738	12.4983	4.0436	3.7266
ENSG00000000460.17	C1orf112	protein_coding	834	672	671	12.7441	4.1231	3.7999
ENSG00000000938.13	FGR	protein_coding	3809	1910	1899	102.7438	33.2410	30.6347
ENSG00000000971.16	CFH	protein_coding	90	44	46	1.0289	0.3329	0.3068
ENSG00000001036.14	FUCA2	protein_coding	1078	806	854	34.8482	11.2745	10.3906
ENSG00000001084.13	GCLC	protein_coding	2062	1193	1164	21.8273	7.0619	6.5082
ENSG00000001167.14	NFYA	protein_coding	1984	1080	1118	47.4921	15.3652	14.1605
ENSG00000001460.18	STPG1	protein_coding	260	161	175	2.7868	0.9016	0.8309
ENSG00000001461.17	NIPAL3	protein_coding	2940	1531	1486	28.5445	9.2351	8.5110
ENSG00000001497.18	LAS1L	protein_coding	3160	1615	1552	22.9609	7.4286	6.8462
ENSG00000001561.7	ENPP4	protein_coding	345	170	175	6.7771	2.1926	2.0207
ENSG00000001617.12	SEMA3F	protein_coding	17	7	10	0.3214	0.1040	0.0958
ENSG00000001626.16	CFTR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000001629.10	ANKIB1	protein_coding	2220	1127	1100	27.4085	8.8676	8.1723
ENSG00000001630.17	CYP51A1	protein_coding	30	17	15	0.7755	0.2509	0.2312
ENSG00000001631.16	KRIT1	protein_coding	495	254	246	7.2787	2.3549	2.1703
ENSG00000002016.18	RAD52	protein_coding	1489	739	751	30.1655	9.7595	8.9943
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	34	18	19	0.4918	0.1591	0.1466
ENSG00000002330.14	BAD	protein_coding	148	229	223	7.9048	2.5575	2.3570
ENSG00000002549.12	LAP3	protein_coding	2345	1172	1173	56.5191	18.2858	16.8521
ENSG00000002586.20	CD99	protein_coding	9507	4724	4783	178.5271	57.7594	53.2308
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	3	2	1	0.0368	0.0119	0.0110
ENSG00000002726.21	AOC1	protein_coding	1	0	1	0.0241	0.0078	0.0072
ENSG00000002745.13	WNT16	protein_coding	8	5	3	0.2236	0.0723	0.0667
ENSG00000002746.15	HECW1	protein_coding	2	0	2	0.0131	0.0042	0.0039
ENSG00000002822.15	MAD1L1	protein_coding	83	46	37	1.0473	0.3388	0.3123
ENSG00000002834.18	LASP1	protein_coding	8789	5256	5243	113.5511	36.7375	33.8571
ENSG00000002919.15	SNX11	protein_coding	1019	505	514	22.4919	7.2769	6.7063
ENSG00000002933.9	TMEM176A	protein_coding	13	4	9	0.3411	0.1104	0.1017
