# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			12787244	12787244	12787244			
N_multimapping			5170774	5170774	5170774			
N_noFeature			23769982	39020037	38759007			
N_ambiguous			2675275	658147	667376			
ENSG00000000003.15	TSPAN6	protein_coding	1	0	1	0.0264	0.0081	0.0075
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	561	308	253	55.5670	17.0368	15.7379
ENSG00000000457.14	SCYL3	protein_coding	600	449	480	10.4216	3.1952	2.9517
ENSG00000000460.17	C1orf112	protein_coding	695	515	517	13.9178	4.2672	3.9419
ENSG00000000938.13	FGR	protein_coding	4996	2480	2516	176.6079	54.1477	50.0197
ENSG00000000971.16	CFH	protein_coding	1282	644	638	19.2064	5.8887	5.4397
ENSG00000001036.14	FUCA2	protein_coding	1009	757	770	42.7460	13.1059	12.1067
ENSG00000001084.13	GCLC	protein_coding	1489	862	843	20.6562	6.3331	5.8503
ENSG00000001167.14	NFYA	protein_coding	2097	1163	1178	65.7841	20.1693	18.6317
ENSG00000001460.18	STPG1	protein_coding	169	104	119	2.3739	0.7278	0.6724
ENSG00000001461.17	NIPAL3	protein_coding	2115	1027	1141	26.9109	8.2508	7.6218
ENSG00000001497.18	LAS1L	protein_coding	2423	1214	1212	23.0727	7.0740	6.5348
ENSG00000001561.7	ENPP4	protein_coding	886	447	439	22.8088	6.9931	6.4600
ENSG00000001617.12	SEMA3F	protein_coding	4	3	4	0.0991	0.0304	0.0281
ENSG00000001626.16	CFTR	protein_coding	1	1	0	0.0120	0.0037	0.0034
ENSG00000001629.10	ANKIB1	protein_coding	2781	1401	1389	44.9963	13.7958	12.7441
ENSG00000001630.17	CYP51A1	protein_coding	60	29	35	2.0326	0.6232	0.5757
ENSG00000001631.16	KRIT1	protein_coding	471	250	228	9.0763	2.7828	2.5706
ENSG00000002016.18	RAD52	protein_coding	1672	808	864	44.3911	13.6102	12.5726
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	22	12	10	0.4170	0.1279	0.1181
ENSG00000002330.14	BAD	protein_coding	97	141	152	6.7896	2.0817	1.9230
ENSG00000002549.12	LAP3	protein_coding	1793	926	869	56.6338	17.3638	16.0401
ENSG00000002586.20	CD99	protein_coding	17877	8932	8946	439.9452	134.8865	124.6033
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	6	1	5	0.0965	0.0296	0.0273
ENSG00000002726.21	AOC1	protein_coding	195	98	97	6.1577	1.8879	1.7440
ENSG00000002745.13	WNT16	protein_coding	6	4	2	0.2198	0.0674	0.0622
ENSG00000002746.15	HECW1	protein_coding	2	3	0	0.0172	0.0053	0.0049
ENSG00000002822.15	MAD1L1	protein_coding	88	48	41	1.4551	0.4461	0.4121
ENSG00000002834.18	LASP1	protein_coding	7692	4544	4589	130.2370	39.9305	36.8863
ENSG00000002919.15	SNX11	protein_coding	784	402	382	22.6784	6.9532	6.4231
ENSG00000002933.9	TMEM176A	protein_coding	419	203	222	14.4069	4.4171	4.0804
ENSG00000003056.8	M6PR	protein_coding	3751	2253	2248	125.0891	38.3521	35.4283
ENSG00000003096.14	KLHL13	protein_coding	728	358	371	12.4638	3.8214	3.5301
ENSG00000003137.8	CYP26B1	protein_coding	1	0	1	0.0238	0.0073	0.0068
ENSG00000003147.19	ICA1	protein_coding	293	173	155	7.1737	2.1994	2.0318
ENSG00000003249.15	DBNDD1	protein_coding	7	6	2	0.1876	0.0575	0.0531
ENSG00000003393.15	ALS2	protein_coding	4416	2176	2241	50.5793	15.5075	14.3253
ENSG00000003400.15	CASP10	protein_coding	3065	1539	1526	48.3354	14.8196	13.6898
ENSG00000003402.20	CFLAR	protein_coding	8052	4729	4787	42.8241	13.1298	12.1288
ENSG00000003436.16	TFPI	protein_coding	1725	897	926	17.6054	5.3978	4.9863
ENSG00000003509.16	NDUFAF7	protein_coding	486	280	252	15.9142	4.8793	4.5073
ENSG00000003756.17	RBM5	protein_coding	8381	5276	5170	96.7438	29.6615	27.4002
ENSG00000003987.14	MTMR7	protein_coding	294	271	272	5.0734	1.5555	1.4369
ENSG00000003989.18	SLC7A2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000004059.11	ARF5	protein_coding	1282	671	676	83.9821	25.7488	23.7858
ENSG00000004139.14	SARM1	protein_coding	46	240	205	0.4952	0.1518	0.1403
ENSG00000004142.12	POLDIP2	protein_coding	1889	992	991	84.5828	25.9330	23.9559
ENSG00000004399.13	PLXND1	protein_coding	13283	6525	6761	166.1636	50.9455	47.0616
ENSG00000004455.17	AK2	protein_coding	4855	2388	2491	60.3045	18.4893	17.0797
ENSG00000004468.13	CD38	protein_coding	21307	10548	10759	371.4921	113.8989	105.2157
ENSG00000004478.8	FKBP4	protein_coding	2670	1669	1689	61.8259	18.9557	17.5106
ENSG00000004487.17	KDM1A	protein_coding	3923	1995	1928	86.2146	26.4333	24.4181
ENSG00000004534.15	RBM6	protein_coding	4355	2205	2151	71.3323	21.8704	20.2031
ENSG00000004660.15	CAMKK1	protein_coding	476	262	214	7.6560	2.3473	2.1684
ENSG00000004700.16	RECQL	protein_coding	795	677	692	25.1508	7.7112	7.1233
ENSG00000004766.17	VPS50	protein_coding	877	438	439	10.9685	3.3629	3.1066
ENSG00000004776.13	HSPB6	protein_coding	4	3	6	0.2774	0.0850	0.0786
ENSG00000004777.18	ARHGAP33	protein_coding	1648	951	924	37.4570	11.4843	10.6087
ENSG00000004779.10	NDUFAB1	protein_coding	607	317	290	46.8791	14.3731	13.2773
ENSG00000004799.8	PDK4	protein_coding	144	77	67	3.7887	1.1616	1.0730
ENSG00000004809.14	SLC22A16	protein_coding	933	475	459	28.5496	8.7533	8.0859
ENSG00000004838.14	ZMYND10	protein_coding	70	36	36	2.8968	0.8881	0.8204
ENSG00000004846.16	ABCB5	protein_coding	4	3	1	0.0517	0.0158	0.0146
ENSG00000004848.8	ARX	protein_coding	1	0	1	0.0384	0.0118	0.0109
ENSG00000004864.14	SLC25A13	protein_coding	714	372	342	23.0084	7.0543	6.5165
ENSG00000004866.22	ST7	protein_coding	837	478	487	15.3334	4.7012	4.3428
ENSG00000004897.12	CDC27	protein_coding	1858	1046	959	32.5513	9.9802	9.2193
ENSG00000004939.15	SLC4A1	protein_coding	549	280	269	12.8068	3.9265	3.6272
