# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			10253361	10253361	10253361			
N_multimapping			7479037	7479037	7479037			
N_noFeature			12159590	32703885	32495586			
N_ambiguous			4062500	1012531	1023294			
ENSG00000000003.15	TSPAN6	protein_coding	1	1	0	0.0187	0.0059	0.0060
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	473	248	225	33.3226	10.5226	10.7134
ENSG00000000457.14	SCYL3	protein_coding	883	654	645	10.9086	3.4447	3.5072
ENSG00000000460.17	C1orf112	protein_coding	801	613	631	11.4089	3.6027	3.6680
ENSG00000000938.13	FGR	protein_coding	1762	857	905	44.3014	13.9895	14.2432
ENSG00000000971.16	CFH	protein_coding	83	39	44	0.8844	0.2793	0.2843
ENSG00000001036.14	FUCA2	protein_coding	797	595	628	24.0152	7.5835	7.7210
ENSG00000001084.13	GCLC	protein_coding	2615	1473	1489	25.8018	8.1477	8.2954
ENSG00000001167.14	NFYA	protein_coding	2360	1340	1293	52.6573	16.6281	16.9296
ENSG00000001460.18	STPG1	protein_coding	244	177	176	2.4378	0.7698	0.7838
ENSG00000001461.17	NIPAL3	protein_coding	3032	1530	1611	27.4392	8.6648	8.8219
ENSG00000001497.18	LAS1L	protein_coding	3373	1671	1708	22.8447	7.2139	7.3447
ENSG00000001561.7	ENPP4	protein_coding	61	31	30	1.1169	0.3527	0.3591
ENSG00000001617.12	SEMA3F	protein_coding	25	12	13	0.4405	0.1391	0.1416
ENSG00000001626.16	CFTR	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000001629.10	ANKIB1	protein_coding	2420	1204	1238	27.8493	8.7943	8.9537
ENSG00000001630.17	CYP51A1	protein_coding	38	21	17	0.9156	0.2891	0.2944
ENSG00000001631.16	KRIT1	protein_coding	360	185	194	4.9342	1.5581	1.5864
ENSG00000002016.18	RAD52	protein_coding	1420	690	730	26.8146	8.4675	8.6211
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	12	9	5	0.1618	0.0511	0.0520
ENSG00000002330.14	BAD	protein_coding	258	357	381	12.8445	4.0560	4.1296
ENSG00000002549.12	LAP3	protein_coding	1837	907	930	41.2694	13.0321	13.2684
ENSG00000002586.20	CD99	protein_coding	17603	8762	8843	308.1162	97.2971	99.0611
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	26	9	17	0.2974	0.0939	0.0956
ENSG00000002726.21	AOC1	protein_coding	38	20	18	0.8535	0.2695	0.2744
ENSG00000002745.13	WNT16	protein_coding	16	9	7	0.4168	0.1316	0.1340
ENSG00000002746.15	HECW1	protein_coding	1	2	0	0.0061	0.0019	0.0020
ENSG00000002822.15	MAD1L1	protein_coding	93	46	48	1.0938	0.3454	0.3517
ENSG00000002834.18	LASP1	protein_coding	11665	6783	7068	140.4766	44.3598	45.1640
ENSG00000002919.15	SNX11	protein_coding	801	390	411	16.4798	5.2040	5.2984
ENSG00000002933.9	TMEM176A	protein_coding	78	35	43	1.9075	0.6024	0.6133
ENSG00000003056.8	M6PR	protein_coding	5264	3005	3063	124.8568	39.4273	40.1422
ENSG00000003096.14	KLHL13	protein_coding	1136	590	546	13.8332	4.3682	4.4474
ENSG00000003137.8	CYP26B1	protein_coding	1	0	1	0.0170	0.0054	0.0055
ENSG00000003147.19	ICA1	protein_coding	26	17	11	0.4528	0.1430	0.1456
ENSG00000003249.15	DBNDD1	protein_coding	104	55	51	1.9819	0.6259	0.6372
ENSG00000003393.15	ALS2	protein_coding	5443	2732	2712	44.3411	14.0021	14.2559
ENSG00000003400.15	CASP10	protein_coding	2216	1059	1157	24.8558	7.8490	7.9913
ENSG00000003402.20	CFLAR	protein_coding	5303	3121	3184	20.0600	6.3345	6.4494
ENSG00000003436.16	TFPI	protein_coding	1489	785	787	10.8087	3.4132	3.4751
ENSG00000003509.16	NDUFAF7	protein_coding	504	291	310	11.7383	3.7067	3.7739
ENSG00000003756.17	RBM5	protein_coding	8916	5618	5694	73.2017	23.1157	23.5348
ENSG00000003987.14	MTMR7	protein_coding	161	183	159	1.9761	0.6240	0.6353
ENSG00000003989.18	SLC7A2	protein_coding	22	10	12	0.2366	0.0747	0.0761
ENSG00000004059.11	ARF5	protein_coding	2640	1421	1341	123.0060	38.8429	39.5472
ENSG00000004139.14	SARM1	protein_coding	161	478	483	1.2328	0.3893	0.3964
ENSG00000004142.12	POLDIP2	protein_coding	3294	1610	1761	104.9054	33.1271	33.7277
ENSG00000004399.13	PLXND1	protein_coding	27676	13708	13972	246.2448	77.7593	79.1691
ENSG00000004455.17	AK2	protein_coding	4862	2410	2481	42.9536	13.5639	13.8098
