# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			10746203	10746203	10746203			
N_multimapping			5348918	5348918	5348918			
N_noFeature			23840775	45020254	44850639			
N_ambiguous			3869829	937649	946163			
ENSG00000000003.15	TSPAN6	protein_coding	10	4	6	0.1838	0.0576	0.0563
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	936	464	472	64.6557	20.2474	19.8091
ENSG00000000457.14	SCYL3	protein_coding	824	659	606	9.9813	3.1257	3.0581
ENSG00000000460.17	C1orf112	protein_coding	694	578	573	9.6922	3.0352	2.9695
ENSG00000000938.13	FGR	protein_coding	32393	16180	16215	798.5754	250.0793	244.6665
ENSG00000000971.16	CFH	protein_coding	187	92	95	1.9538	0.6118	0.5986
ENSG00000001036.14	FUCA2	protein_coding	794	619	624	23.4586	7.3462	7.1872
ENSG00000001084.13	GCLC	protein_coding	3176	1790	1746	30.7264	9.6222	9.4139
ENSG00000001167.14	NFYA	protein_coding	2291	1278	1269	50.1216	15.6959	15.3562
ENSG00000001460.18	STPG1	protein_coding	276	184	156	2.7038	0.8467	0.8284
ENSG00000001461.17	NIPAL3	protein_coding	2253	1136	1182	19.9920	6.2606	6.1251
ENSG00000001497.18	LAS1L	protein_coding	2153	1086	1076	14.2977	4.4774	4.3805
ENSG00000001561.7	ENPP4	protein_coding	848	425	423	15.2245	4.7676	4.6645
ENSG00000001617.12	SEMA3F	protein_coding	60	32	29	1.0366	0.3246	0.3176
ENSG00000001626.16	CFTR	protein_coding	4	1	3	0.0335	0.0105	0.0103
ENSG00000001629.10	ANKIB1	protein_coding	2677	1328	1364	30.2065	9.4594	9.2546
ENSG00000001630.17	CYP51A1	protein_coding	29	19	13	0.6851	0.2146	0.2099
ENSG00000001631.16	KRIT1	protein_coding	638	318	333	8.5741	2.6850	2.6269
ENSG00000002016.18	RAD52	protein_coding	1614	785	829	29.8841	9.3584	9.1558
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	9	3	7	0.1190	0.0373	0.0365
ENSG00000002330.14	BAD	protein_coding	174	231	277	8.4938	2.6599	2.6023
ENSG00000002549.12	LAP3	protein_coding	1901	926	977	41.8750	13.1134	12.8296
ENSG00000002586.20	CD99	protein_coding	4799	2363	2437	82.3629	25.7925	25.2342
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	10	3	7	0.1121	0.0351	0.0344
ENSG00000002726.21	AOC1	protein_coding	59	36	23	1.2993	0.4069	0.3981
ENSG00000002745.13	WNT16	protein_coding	23	12	11	0.5875	0.1840	0.1800
ENSG00000002746.15	HECW1	protein_coding	4	0	4	0.0239	0.0075	0.0073
