# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
N_unmapped			10679014	10679014	10679014			
N_multimapping			5765002	5765002	5765002			
N_noFeature			25817644	40908446	40604111			
N_ambiguous			2696371	678967	697482			
ENSG00000000003.15	TSPAN6	protein_coding	18	11	7	0.4254	0.1520	0.1518
ENSG00000000005.6	TNMD	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000000419.13	DPM1	protein_coding	503	256	247	44.6718	15.9611	15.9389
ENSG00000000457.14	SCYL3	protein_coding	581	449	421	9.0484	3.2330	3.2285
ENSG00000000460.17	C1orf112	protein_coding	596	426	475	10.7015	3.8236	3.8183
ENSG00000000938.13	FGR	protein_coding	13514	6671	6845	428.3348	153.0431	152.8296
ENSG00000000971.16	CFH	protein_coding	801	404	397	10.7598	3.8444	3.8391
ENSG00000001036.14	FUCA2	protein_coding	739	578	545	28.0712	10.0298	10.0158
ENSG00000001084.13	GCLC	protein_coding	1204	694	687	14.9759	5.3509	5.3434
ENSG00000001167.14	NFYA	protein_coding	1808	1021	1032	50.8549	18.1703	18.1450
ENSG00000001460.18	STPG1	protein_coding	74	75	48	0.9320	0.3330	0.3325
ENSG00000001461.17	NIPAL3	protein_coding	1121	597	573	12.7890	4.5695	4.5631
ENSG00000001497.18	LAS1L	protein_coding	1534	761	782	13.0973	4.6796	4.6731
ENSG00000001561.7	ENPP4	protein_coding	719	357	363	16.5962	5.9298	5.9215
ENSG00000001617.12	SEMA3F	protein_coding	45	18	27	0.9995	0.3571	0.3566
ENSG00000001626.16	CFTR	protein_coding	1	1	0	0.0108	0.0039	0.0038
ENSG00000001629.10	ANKIB1	protein_coding	2161	1066	1102	31.3503	11.2014	11.1858
ENSG00000001630.17	CYP51A1	protein_coding	20	11	9	0.6075	0.2171	0.2168
ENSG00000001631.16	KRIT1	protein_coding	431	229	208	7.4470	2.6608	2.6571
ENSG00000002016.18	RAD52	protein_coding	1348	684	666	32.0894	11.4655	11.4495
ENSG00000002079.14	MYH16	transcribed_unitary_pseudogene	18	8	12	0.3059	0.1093	0.1092
ENSG00000002330.14	BAD	protein_coding	116	122	130	7.2802	2.6012	2.5976
ENSG00000002549.12	LAP3	protein_coding	1111	569	542	31.4645	11.2422	11.2265
ENSG00000002586.20	CD99	protein_coding	3019	1480	1540	66.6160	23.8018	23.7686
ENSG00000002586.20_PAR_Y	CD99	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000002587.10	HS3ST1	protein_coding	58	37	22	0.8362	0.2988	0.2984
ENSG00000002726.21	AOC1	protein_coding	33	15	18	0.9343	0.3338	0.3334
ENSG00000002745.13	WNT16	protein_coding	5	0	5	0.1642	0.0587	0.0586
ENSG00000002746.15	HECW1	protein_coding	4	3	1	0.0308	0.0110	0.0110
ENSG00000002822.15	MAD1L1	protein_coding	172	81	92	2.5501	0.9112	0.9099
ENSG00000002834.18	LASP1	protein_coding	6986	4242	4102	106.0560	37.8936	37.8407
ENSG00000002919.15	SNX11	protein_coding	766	378	389	19.8672	7.0985	7.0886
ENSG00000002933.9	TMEM176A	protein_coding	1117	548	594	34.4367	12.3042	12.2870
ENSG00000003056.8	M6PR	protein_coding	3240	1958	1858	96.8788	34.6146	34.5663
ENSG00000003096.14	KLHL13	protein_coding	98	51	48	1.5044	0.5375	0.5368
ENSG00000003137.8	CYP26B1	protein_coding	4	1	3	0.0855	0.0305	0.0305
ENSG00000003147.19	ICA1	protein_coding	562	283	321	12.3374	4.4081	4.4020
ENSG00000003249.15	DBNDD1	protein_coding	26	9	18	0.6246	0.2232	0.2229
ENSG00000003393.15	ALS2	protein_coding	1296	678	618	13.3095	4.7554	4.7488
ENSG00000003400.15	CASP10	protein_coding	2106	1043	1063	29.7786	10.6398	10.6250
ENSG00000003402.20	CFLAR	protein_coding	17163	10169	10230	81.8445	29.2428	29.2021
ENSG00000003436.16	TFPI	protein_coding	905	433	508	8.2816	2.9590	2.9549
ENSG00000003509.16	NDUFAF7	protein_coding	611	410	453	17.9392	6.4096	6.4007
ENSG00000003756.17	RBM5	protein_coding	8509	5370	5253	88.0679	31.4665	31.4226
ENSG00000003987.14	MTMR7	protein_coding	248	272	252	3.8372	1.3710	1.3691
ENSG00000003989.18	SLC7A2	protein_coding	117	70	47	1.5866	0.5669	0.5661
ENSG00000004059.11	ARF5	protein_coding	947	498	548	55.6237	19.8742	19.8465
ENSG00000004139.14	SARM1	protein_coding	242	472	450	2.3360	0.8346	0.8335
ENSG00000004142.12	POLDIP2	protein_coding	1093	565	595	43.8815	15.6788	15.6569
ENSG00000004399.13	PLXND1	protein_coding	15805	7663	8147	177.2744	63.3397	63.2514
ENSG00000004455.17	AK2	protein_coding	4977	2514	2500	55.4294	19.8048	19.7772
ENSG00000004468.13	CD38	protein_coding	5085	2541	2544	79.4932	28.4027	28.3631
ENSG00000004478.8	FKBP4	protein_coding	966	651	610	20.0562	7.1660	7.1560
ENSG00000004487.17	KDM1A	protein_coding	2445	1221	1224	48.1785	17.2141	17.1901
ENSG00000004534.15	RBM6	protein_coding	5700	2918	2785	83.7114	29.9099	29.8682
ENSG00000004660.15	CAMKK1	protein_coding	738	372	366	10.6430	3.8027	3.7974
ENSG00000004700.16	RECQL	protein_coding	828	766	642	23.4869	8.3918	8.3801
ENSG00000004766.17	VPS50	protein_coding	711	380	331	7.9732	2.8488	2.8448
ENSG00000004776.13	HSPB6	protein_coding	6	7	9	0.3731	0.1333	0.1331
ENSG00000004777.18	ARHGAP33	protein_coding	2447	1394	1438	49.8679	17.8177	17.7929
ENSG00000004779.10	NDUFAB1	protein_coding	451	204	247	31.2305	11.1586	11.1430
